data,pret inchidere,pret inchidere ajustat,volum
2007-02-16,0.2516,0.7005,299080
2007-02-19,0.2529,0.7041,281600
2007-02-20,0.2542,0.7077,154352
2007-02-21,0.2529,0.7041,185336
2007-02-22,0.2516,0.7005,216324
2007-02-23,0.2607,0.7257,1152281
2007-02-26,0.2723,0.758,2258116
2007-02-27,0.2697,0.7508,1264184
2007-02-28,0.262,0.7292,1521687
2007-03-01,0.2658,0.74,453124
2007-03-02,0.2607,0.7257,738171
2007-03-05,0.2465,0.6861,1182640
2007-03-06,0.2516,0.7005,669235
2007-03-07,0.2594,0.7221,394110
2007-03-08,0.2581,0.7185,159010
2007-03-09,0.2568,0.7149,171988
2007-03-12,0.2555,0.7113,246072
2007-03-13,0.2529,0.7041,228428
2007-03-14,0.2465,0.6861,560718
2007-03-15,0.2542,0.7077,160010
2007-03-16,0.2504,0.6969,69266
2007-03-19,0.2568,0.7149,259514
2007-03-20,0.2568,0.7149,302574
2007-03-21,0.2529,0.7041,82784
2007-03-22,0.2555,0.7113,135520
2007-03-23,0.2607,0.7257,416116
2007-03-26,0.2581,0.7185,256300
2007-03-27,0.2581,0.7185,147989
2007-03-28,0.2581,0.7185,120276
2007-03-29,0.2542,0.7077,249096
2007-03-30,0.2581,0.7185,289956
2007-04-02,0.2555,0.7113,108256
2007-04-03,0.2555,0.7113,208350
2007-04-04,0.2555,0.7113,136026
2007-04-05,0.2581,0.7185,114740
2007-04-06,0.2568,0.7149,115736
2007-04-10,0.2568,0.7149,197882
2007-04-11,0.2658,0.74,543623
2007-04-12,0.2633,0.7328,520296
2007-04-13,0.2633,0.7328,104227
2007-04-16,0.2671,0.7436,668040
2007-04-17,0.271,0.7544,974770
2007-04-18,0.2671,0.7436,773954
2007-04-19,0.2607,0.7257,762004
2007-04-20,0.2646,0.7364,200284
2007-04-23,0.2697,0.7508,411266
2007-04-24,0.2697,0.7508,714550
2007-04-25,0.28,0.7795,599014
2007-04-26,0.2852,0.7939,1121184
2007-05-04,0.3084,0.8586,2262034
2007-05-07,0.3097,0.8622,1261904
2007-05-08,0.3058,0.8514,493078
2007-05-09,0.2968,0.8262,622467
2007-05-10,0.2981,0.8298,522934
2007-05-11,0.3033,0.8442,862037
2007-05-14,0.3007,0.837,353456
2007-05-15,0.3007,0.837,189870
2007-05-16,0.311,0.8658,504394
2007-05-17,0.3084,0.8586,415506
2007-05-18,0.3097,0.8622,65282
2007-05-21,0.3007,0.837,460900
2007-05-22,0.2981,0.8298,238526
2007-05-23,0.3033,0.8442,454904
2007-05-24,0.3007,0.837,74131
2007-05-25,0.3046,0.8478,695612
2007-05-28,0.3071,0.855,131400
2007-05-29,0.3097,0.8622,544350
2007-05-30,0.3149,0.8765,292512
2007-05-31,0.3188,0.8873,421306
2007-06-01,0.3265,0.9089,414026
2007-06-04,0.3252,0.9053,472300
2007-06-05,0.3291,0.916,547700
2007-06-06,0.3278,0.9125,511065
2007-06-07,0.3278,0.9125,212342
2007-06-08,0.3226,0.8981,570304
2007-06-11,0.3252,0.9053,142817
2007-06-12,0.3342,0.9304,360753
2007-06-13,0.3355,0.934,458570
2007-06-14,0.3394,0.9448,78934
2007-06-15,0.3484,0.9699,431900
2007-06-18,0.3613,1.0059,749999
2007-06-19,0.36,1.0023,305856
2007-06-20,0.3626,1.0094,435304
2007-06-21,0.3691,1.0274,716776
2007-06-22,0.373,1.0382,484738
2007-06-25,0.3781,1.0526,219378
2007-06-26,0.382,1.0633,521229
2007-06-27,0.382,1.0633,441092
2007-06-28,0.3936,1.0957,829398
2007-07-02,0.4426,1.2322,1155398
2007-07-03,0.4814,1.3399,1870924
2007-07-04,0.4878,1.3579,668652
2007-07-05,0.4891,1.3615,429106
2007-07-06,0.493,1.3723,435178
2007-07-09,0.4904,1.3651,729056
2007-07-10,0.4904,1.3651,672030
2007-07-11,0.4891,1.3615,365712
2007-07-12,0.4981,1.3866,253992
2007-07-13,0.5136,1.4298,718558
2007-07-16,0.5472,1.5232,478890
2007-07-17,0.5562,1.5483,1545368
2007-07-18,0.5485,1.5267,654294
2007-07-19,0.5343,1.4872,635476
2007-07-20,0.5536,1.5411,304126
2007-07-23,0.5523,1.5375,182726
2007-07-24,0.5588,1.5555,173300
2007-07-25,0.5485,1.5267,289868
2007-07-26,0.5317,1.48,466167
2007-07-27,0.511,1.4226,935032
2007-07-30,0.4878,1.3579,776524
2007-07-31,0.5097,1.419,481950
2007-08-01,0.5033,1.401,393876
2007-08-02,0.4994,1.3902,424330
2007-08-03,0.4994,1.3902,366716
2007-08-06,0.4943,1.3759,539800
2007-08-07,0.5059,1.4082,263736
2007-08-08,0.533,1.4836,381138
2007-08-09,0.5304,1.4765,733708
2007-08-14,0.5485,1.5267,997304
2007-08-15,0.5343,1.4872,723704
2007-08-16,0.5097,1.419,1044882
2007-08-17,0.5188,1.4441,735850
2007-08-20,0.5433,1.5124,956011
2007-08-21,0.5446,1.516,1864724
2007-08-22,0.8092,1.516,1214500
2007-08-23,0.8434,1.58,1366292
2007-08-24,0.8377,1.5693,535500
2007-08-27,0.8519,1.596,582732
2007-08-28,0.8377,1.5693,522614
2007-08-29,0.8234,1.5426,870329
2007-08-30,0.8263,1.548,509318
2007-09-03,0.8519,1.596,1448256
2007-09-04,0.8491,1.5907,856500
2007-09-05,0.8348,1.564,950900
2007-09-06,0.8263,1.548,558300
2007-09-07,0.8263,1.548,503186
2007-09-10,0.8149,1.5266,502678
2007-09-11,0.8149,1.5266,272800
2007-09-12,0.8234,1.5426,290340
2007-09-13,0.8291,1.5533,208960
2007-09-14,0.8348,1.564,276000
2007-09-17,0.8291,1.5533,330024
2007-09-18,0.8234,1.5426,311117
2007-09-19,0.832,1.5587,420530
2007-09-20,0.8263,1.548,383874
2007-09-21,0.8234,1.5426,392150
2007-09-24,0.8234,1.5426,295806
2007-09-25,0.8092,1.516,256900
2007-09-26,0.7807,1.4626,323808
2007-09-27,0.7836,1.4679,202606
2007-09-28,0.8092,1.516,416356
2007-10-01,0.8178,1.532,187166
2007-10-02,0.8377,1.5693,590330
2007-10-03,0.8348,1.564,153700
2007-10-04,0.8434,1.58,323900
2007-10-05,0.8519,1.596,362301
2007-10-08,0.8605,1.612,840800
2007-10-09,0.8576,1.6067,223337
2007-10-10,0.8548,1.6014,308690
2007-10-11,0.8548,1.6014,247716
2007-10-12,0.8548,1.6014,227600
2007-10-15,0.8576,1.6067,195924
2007-10-16,0.8576,1.6067,134600
2007-10-17,0.8576,1.6067,266436
2007-10-18,0.8662,1.6227,287640
2007-10-19,0.8633,1.6174,442052
2007-10-22,0.8491,1.5907,369172
2007-10-23,0.8576,1.6067,288354
2007-10-24,0.8605,1.612,436434
2007-10-29,0.8747,1.6387,655439
2007-10-30,0.8662,1.6227,399400
2007-10-31,0.8633,1.6174,248054
2007-11-01,0.8605,1.612,255100
2007-11-02,0.8633,1.6174,315900
2007-11-05,0.8519,1.596,464644
2007-11-06,0.8434,1.58,780583
